order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O1272,C334,11/19/2025 0:00,Pune,ShipNow,11/21/2025 0:00,11/21/2025 0:00,Delivered
O1273,C130,10/11/2025 0:00,Mumbai,ShipNow,10/13/2025 0:00,10/14/2025 0:00,Delivered
O1274,C293,10/28/2025 0:00,Pune,QuickShip,10/30/2025 0:00,11/1/2025 0:00,Delivered
O1275,C20,12/9/2025 0:00,Pune,FastEx,12/13/2025 0:00,12/15/2025 0:00,Delivered
O1276,C282,11/10/2025 0:00,Pune,FastEx,11/12/2025 0:00,11/12/2025 0:00,Delivered
O1277,C285,10/16/2025 0:00,Nagpur,ShipNow,10/20/2025 0:00,10/22/2025 0:00,Delivered
O1278,C1,12/7/2025 0:00,Nagpur,QuickShip,12/9/2025 0:00,12/12/2025 0:00,Delivered
O1279,C119,11/17/2025 0:00,Mumbai,QuickShip,11/20/2025 0:00,11/22/2025 0:00,Delivered
O1280,C35,11/25/2025 0:00,Mumbai,FastEx,11/28/2025 0:00,11/28/2025 0:00,Delivered
O1281,C198,12/3/2025 0:00,Pune,QuickShip,12/7/2025 0:00,12/10/2025 0:00,Delivered
O1282,C245,11/28/2025 0:00,Nagpur,QuickShip,12/1/2025 0:00,12/3/2025 0:00,Delivered
O1283,C59,12/29/2025 0:00,Indore,ShipNow,1/2/2026 0:00,1/5/2026 0:00,Delivered
O1284,C325,12/1/2025 0:00,Indore,QuickShip,12/5/2025 0:00,12/9/2025 0:00,RTO
O1285,C161,12/15/2025 0:00,Pune,FastEx,12/18/2025 0:00,12/18/2025 0:00,Cancelled
O1286,C179,10/11/2025 0:00,Pune,QuickShip,10/15/2025 0:00,10/18/2025 0:00,Delivered
O1287,C206,12/28/2025 0:00,Nagpur,FastEx,12/31/2025 0:00,12/31/2025 0:00,Delivered
O1288,C12,10/18/2025 0:00,Nagpur,ShipNow,10/20/2025 0:00,10/20/2025 0:00,Delivered
O1289,C276,10/19/2025 0:00,Nagpur,FastEx,10/21/2025 0:00,10/21/2025 0:00,Delivered
O1290,C181,12/26/2025 0:00,Mumbai,QuickShip,12/29/2025 0:00,1/2/2026 0:00,RTO
O1291,C242,11/24/2025 0:00,Mumbai,FastEx,11/27/2025 0:00,11/27/2025 0:00,Delivered
O1292,C216,12/21/2025 0:00,Pune,QuickShip,12/24/2025 0:00,12/28/2025 0:00,RTO
O1293,C251,10/26/2025 0:00,Mumbai,QuickShip,10/29/2025 0:00,10/30/2025 0:00,Delivered
O1294,C299,10/6/2025 0:00,Nagpur,QuickShip,10/8/2025 0:00,10/11/2025 0:00,Delivered
O1295,C126,10/4/2025 0:00,Nagpur,FastEx,10/8/2025 0:00,10/8/2025 0:00,Delivered
O1296,C217,10/29/2025 0:00,Mumbai,FastEx,11/2/2025 0:00,11/2/2025 0:00,Delivered
O1297,C306,11/28/2025 0:00,Indore,FastEx,11/30/2025 0:00,12/2/2025 0:00,Delivered
O1298,C285,10/17/2025 0:00,Pune,QuickShip,10/21/2025 0:00,10/23/2025 0:00,Delivered
O1299,C185,11/12/2025 0:00,Indore,FastEx,11/14/2025 0:00,11/14/2025 0:00,Delivered
O1300,C39,12/19/2025 0:00,Pune,QuickShip,12/23/2025 0:00,12/25/2025 0:00,Delivered
O1301,C223,12/5/2025 0:00,Indore,ShipNow,12/8/2025 0:00,12/9/2025 0:00,Delivered
O1302,C184,11/3/2025 0:00,Mumbai,ShipNow,11/6/2025 0:00,11/6/2025 0:00,Delivered
O1303,C178,10/8/2025 0:00,Pune,QuickShip,10/11/2025 0:00,10/14/2025 0:00,Cancelled
O1304,C294,10/13/2025 0:00,Pune,QuickShip,10/15/2025 0:00,10/18/2025 0:00,Delivered
O1305,C340,10/8/2025 0:00,Pune,FastEx,10/10/2025 0:00,10/10/2025 0:00,Delivered
O1306,C151,12/4/2025 0:00,Nagpur,QuickShip,12/8/2025 0:00,12/10/2025 0:00,Delivered
O1307,C384,11/12/2025 0:00,Nagpur,ShipNow,11/16/2025 0:00,11/16/2025 0:00,Delivered
O1308,C126,11/8/2025 0:00,Indore,FastEx,11/12/2025 0:00,11/13/2025 0:00,Delivered
O1309,C301,12/20/2025 0:00,Mumbai,QuickShip,12/22/2025 0:00,12/26/2025 0:00,RTO
O1310,C308,11/28/2025 0:00,Nagpur,ShipNow,12/2/2025 0:00,12/2/2025 0:00,Delivered
O1311,C336,12/23/2025 0:00,Pune,ShipNow,12/26/2025 0:00,12/26/2025 0:00,Delivered
O1312,C234,12/27/2025 0:00,Nagpur,FastEx,12/31/2025 0:00,1/3/2026 0:00,Delivered
O1313,C380,12/25/2025 0:00,Mumbai,QuickShip,12/28/2025 0:00,12/31/2025 0:00,Delivered
O1314,C375,12/25/2025 0:00,Nagpur,FastEx,12/27/2025 0:00,12/30/2025 0:00,Delivered
O1315,C8,11/13/2025 0:00,Pune,FastEx,11/16/2025 0:00,11/18/2025 0:00,Delivered
O1316,C341,10/9/2025 0:00,Indore,ShipNow,10/12/2025 0:00,10/13/2025 0:00,Delivered
O1317,C129,11/6/2025 0:00,Pune,ShipNow,11/9/2025 0:00,11/10/2025 0:00,Delivered
O1318,C264,12/13/2025 0:00,Mumbai,ShipNow,12/15/2025 0:00,12/16/2025 0:00,Cancelled
O1319,C157,11/5/2025 0:00,Indore,FastEx,11/7/2025 0:00,11/7/2025 0:00,Delivered
O1320,C352,10/28/2025 0:00,Nagpur,ShipNow,10/30/2025 0:00,11/2/2025 0:00,Delivered
O1321,C358,11/11/2025 0:00,Nagpur,QuickShip,11/13/2025 0:00,11/18/2025 0:00,RTO
O1322,C5,11/12/2025 0:00,Nagpur,FastEx,11/16/2025 0:00,11/18/2025 0:00,Delivered
O1323,C86,12/24/2025 0:00,Indore,QuickShip,12/26/2025 0:00,12/28/2025 0:00,Cancelled
O1324,C175,12/27/2025 0:00,Pune,FastEx,12/30/2025 0:00,12/30/2025 0:00,Delivered
O1325,C290,11/11/2025 0:00,Indore,ShipNow,11/13/2025 0:00,11/14/2025 0:00,Delivered
O1326,C193,12/5/2025 0:00,Indore,QuickShip,12/9/2025 0:00,12/12/2025 0:00,Delivered
O1327,C311,11/24/2025 0:00,Mumbai,FastEx,11/28/2025 0:00,11/28/2025 0:00,Delivered
O1328,C119,12/11/2025 0:00,Indore,FastEx,12/15/2025 0:00,12/16/2025 0:00,Delivered
O1329,C218,11/17/2025 0:00,Nagpur,FastEx,11/20/2025 0:00,11/20/2025 0:00,Delivered
O1330,C114,10/22/2025 0:00,Pune,FastEx,10/24/2025 0:00,10/26/2025 0:00,Delivered
O1331,C145,10/27/2025 0:00,Pune,QuickShip,10/29/2025 0:00,11/1/2025 0:00,Delivered
O1332,C26,12/6/2025 0:00,Pune,ShipNow,12/8/2025 0:00,12/10/2025 0:00,Delivered
O1333,C136,10/13/2025 0:00,Nagpur,FastEx,10/16/2025 0:00,10/19/2025 0:00,Delivered
O1334,C303,11/14/2025 0:00,Nagpur,FastEx,11/17/2025 0:00,11/18/2025 0:00,Delivered
O1335,C232,10/10/2025 0:00,Nagpur,QuickShip,10/14/2025 0:00,10/18/2025 0:00,RTO
O1336,C369,10/9/2025 0:00,Nagpur,ShipNow,10/13/2025 0:00,10/14/2025 0:00,Delivered
O1337,C76,11/23/2025 0:00,Nagpur,FastEx,11/25/2025 0:00,11/26/2025 0:00,Delivered
O1338,C328,10/27/2025 0:00,Indore,FastEx,10/30/2025 0:00,10/31/2025 0:00,Delivered
O1339,C345,11/3/2025 0:00,Nagpur,QuickShip,11/6/2025 0:00,11/7/2025 0:00,Delivered
O1340,C302,10/1/2025 0:00,Nagpur,FastEx,10/3/2025 0:00,10/4/2025 0:00,Delivered
O1341,C289,11/1/2025 0:00,Nagpur,FastEx,11/3/2025 0:00,11/6/2025 0:00,Delivered
O1342,C1,12/28/2025 0:00,Nagpur,QuickShip,1/1/2026 0:00,1/4/2026 0:00,Cancelled
O1343,C147,12/10/2025 0:00,Pune,QuickShip,12/14/2025 0:00,12/16/2025 0:00,Delivered
O1344,C287,12/6/2025 0:00,Nagpur,QuickShip,12/10/2025 0:00,12/11/2025 0:00,Delivered
O1345,C142,12/23/2025 0:00,Indore,QuickShip,12/25/2025 0:00,12/30/2025 0:00,RTO
O1346,C53,10/20/2025 0:00,Indore,QuickShip,10/22/2025 0:00,10/25/2025 0:00,Delivered
O1347,C304,11/4/2025 0:00,Indore,FastEx,11/8/2025 0:00,11/10/2025 0:00,Cancelled
O1348,C69,12/29/2025 0:00,Mumbai,FastEx,1/2/2026 0:00,1/2/2026 0:00,Delivered
O1349,C361,12/17/2025 0:00,Pune,FastEx,12/20/2025 0:00,12/20/2025 0:00,Delivered
O1350,C90,10/17/2025 0:00,Nagpur,FastEx,10/20/2025 0:00,10/21/2025 0:00,Delivered
O1351,C220,10/18/2025 0:00,Mumbai,QuickShip,10/22/2025 0:00,10/26/2025 0:00,RTO
O1352,C192,11/14/2025 0:00,Nagpur,ShipNow,11/18/2025 0:00,11/20/2025 0:00,Delivered
O1353,C63,12/23/2025 0:00,Mumbai,ShipNow,12/26/2025 0:00,12/27/2025 0:00,Delivered
O1354,C73,11/22/2025 0:00,Mumbai,QuickShip,11/26/2025 0:00,11/28/2025 0:00,Delivered
O1355,C161,12/21/2025 0:00,Indore,FastEx,12/24/2025 0:00,12/27/2025 0:00,Delivered
O1356,C169,12/7/2025 0:00,Indore,FastEx,12/10/2025 0:00,12/11/2025 0:00,Delivered
O1357,C89,12/4/2025 0:00,Mumbai,ShipNow,12/7/2025 0:00,12/9/2025 0:00,Delivered
O1358,C176,10/1/2025 0:00,Indore,QuickShip,10/3/2025 0:00,10/5/2025 0:00,Delivered
O1359,C269,11/27/2025 0:00,Mumbai,QuickShip,11/29/2025 0:00,11/30/2025 0:00,Delivered
O1360,C73,10/26/2025 0:00,Pune,ShipNow,10/30/2025 0:00,11/1/2025 0:00,Delivered
O1361,C245,10/20/2025 0:00,Indore,QuickShip,10/23/2025 0:00,10/27/2025 0:00,RTO
O1362,C77,12/26/2025 0:00,Indore,ShipNow,12/28/2025 0:00,12/28/2025 0:00,Delivered
O1363,C159,10/10/2025 0:00,Indore,FastEx,10/14/2025 0:00,10/16/2025 0:00,Delivered
O1364,C324,11/28/2025 0:00,Pune,QuickShip,12/2/2025 0:00,12/3/2025 0:00,Delivered
O1365,C98,12/14/2025 0:00,Mumbai,ShipNow,12/18/2025 0:00,12/20/2025 0:00,Delivered
O1366,C381,11/10/2025 0:00,Nagpur,FastEx,11/14/2025 0:00,11/14/2025 0:00,Delivered
O1367,C102,10/5/2025 0:00,Indore,QuickShip,10/9/2025 0:00,10/10/2025 0:00,Delivered
O1368,C132,12/4/2025 0:00,Mumbai,FastEx,12/7/2025 0:00,12/7/2025 0:00,Delivered
O1369,C102,10/17/2025 0:00,Pune,ShipNow,10/21/2025 0:00,10/22/2025 0:00,Delivered
O1370,C19,10/22/2025 0:00,Nagpur,FastEx,10/25/2025 0:00,10/27/2025 0:00,Delivered
O1371,C82,11/10/2025 0:00,Indore,QuickShip,11/12/2025 0:00,11/15/2025 0:00,Delivered
O1372,C397,12/7/2025 0:00,Pune,FastEx,12/11/2025 0:00,12/12/2025 0:00,Delivered
O1373,C279,12/8/2025 0:00,Pune,QuickShip,12/10/2025 0:00,12/12/2025 0:00,Cancelled
O1374,C339,10/11/2025 0:00,Nagpur,FastEx,10/14/2025 0:00,10/15/2025 0:00,Delivered
O1375,C365,11/25/2025 0:00,Mumbai,FastEx,11/28/2025 0:00,11/28/2025 0:00,Delivered
O1376,C331,11/20/2025 0:00,Indore,QuickShip,11/22/2025 0:00,11/23/2025 0:00,Delivered
O1377,C129,10/21/2025 0:00,Indore,ShipNow,10/25/2025 0:00,10/26/2025 0:00,Delivered
O1378,C344,12/15/2025 0:00,Mumbai,FastEx,12/19/2025 0:00,12/20/2025 0:00,Delivered
O1379,C310,10/26/2025 0:00,Mumbai,FastEx,10/28/2025 0:00,10/30/2025 0:00,Delivered
O1380,C89,10/19/2025 0:00,Mumbai,ShipNow,10/21/2025 0:00,10/23/2025 0:00,Delivered
O1381,C213,11/29/2025 0:00,Nagpur,QuickShip,12/1/2025 0:00,12/3/2025 0:00,Delivered
O1382,C143,12/10/2025 0:00,Nagpur,ShipNow,12/14/2025 0:00,12/17/2025 0:00,Delivered
O1383,C65,11/16/2025 0:00,Indore,FastEx,11/20/2025 0:00,11/22/2025 0:00,Delivered
O1384,C76,12/10/2025 0:00,Nagpur,QuickShip,12/14/2025 0:00,12/19/2025 0:00,RTO
O1385,C199,10/26/2025 0:00,Pune,FastEx,10/28/2025 0:00,10/28/2025 0:00,Delivered
O1386,C143,11/9/2025 0:00,Indore,FastEx,11/13/2025 0:00,11/16/2025 0:00,Delivered
O1387,C316,10/5/2025 0:00,Nagpur,QuickShip,10/8/2025 0:00,10/11/2025 0:00,Delivered
O1388,C93,10/21/2025 0:00,Mumbai,QuickShip,10/23/2025 0:00,10/24/2025 0:00,Delivered
O1389,C305,12/17/2025 0:00,Pune,ShipNow,12/21/2025 0:00,12/23/2025 0:00,Delivered
O1390,C224,10/4/2025 0:00,Mumbai,FastEx,10/6/2025 0:00,10/7/2025 0:00,Delivered
O1391,C291,10/23/2025 0:00,Indore,QuickShip,10/26/2025 0:00,10/28/2025 0:00,Cancelled
O1392,C102,12/23/2025 0:00,Mumbai,QuickShip,12/26/2025 0:00,12/27/2025 0:00,Cancelled
O1393,C267,10/15/2025 0:00,Nagpur,ShipNow,10/17/2025 0:00,10/20/2025 0:00,Delivered
O1394,C355,10/8/2025 0:00,Nagpur,FastEx,10/10/2025 0:00,10/12/2025 0:00,Delivered
O1395,C110,11/10/2025 0:00,Indore,FastEx,11/13/2025 0:00,11/15/2025 0:00,Delivered
O1396,C330,10/19/2025 0:00,Mumbai,FastEx,10/21/2025 0:00,10/23/2025 0:00,Delivered
O1397,C265,11/15/2025 0:00,Indore,QuickShip,11/18/2025 0:00,11/20/2025 0:00,Cancelled
O1398,C3,10/28/2025 0:00,Mumbai,FastEx,10/31/2025 0:00,11/2/2025 0:00,Delivered
O1399,C85,12/7/2025 0:00,Pune,ShipNow,12/11/2025 0:00,12/13/2025 0:00,Cancelled
O1400,C282,10/15/2025 0:00,Nagpur,FastEx,10/17/2025 0:00,10/20/2025 0:00,Delivered
O1401,C328,11/6/2025 0:00,Indore,ShipNow,11/8/2025 0:00,11/9/2025 0:00,Delivered
O1402,C304,10/1/2025 0:00,Pune,FastEx,10/5/2025 0:00,10/5/2025 0:00,Delivered
O1403,C117,12/6/2025 0:00,Pune,QuickShip,12/9/2025 0:00,12/10/2025 0:00,Delivered
O1404,C221,10/24/2025 0:00,Indore,ShipNow,10/26/2025 0:00,10/28/2025 0:00,Cancelled
O1405,C154,10/27/2025 0:00,Indore,FastEx,10/31/2025 0:00,11/1/2025 0:00,Delivered
O1406,C153,11/9/2025 0:00,Pune,ShipNow,11/13/2025 0:00,11/13/2025 0:00,Cancelled
O1407,C12,12/2/2025 0:00,Mumbai,QuickShip,12/4/2025 0:00,12/5/2025 0:00,Delivered
O1408,C133,11/30/2025 0:00,Pune,ShipNow,12/4/2025 0:00,12/6/2025 0:00,Delivered
O1409,C304,11/5/2025 0:00,Indore,QuickShip,11/8/2025 0:00,11/12/2025 0:00,RTO
O1410,C293,10/24/2025 0:00,Pune,FastEx,10/28/2025 0:00,10/30/2025 0:00,Delivered
O1411,C300,10/24/2025 0:00,Mumbai,FastEx,10/27/2025 0:00,10/27/2025 0:00,Delivered
O1412,C228,10/4/2025 0:00,Nagpur,FastEx,10/7/2025 0:00,10/8/2025 0:00,Cancelled
O1413,C271,12/6/2025 0:00,Nagpur,FastEx,12/8/2025 0:00,12/8/2025 0:00,Delivered
O1414,C43,11/3/2025 0:00,Pune,FastEx,11/7/2025 0:00,11/7/2025 0:00,Delivered
O1415,C343,11/26/2025 0:00,Mumbai,FastEx,11/29/2025 0:00,12/1/2025 0:00,Delivered
O1416,C326,11/18/2025 0:00,Nagpur,QuickShip,11/21/2025 0:00,11/24/2025 0:00,Delivered
O1417,C302,12/26/2025 0:00,Pune,ShipNow,12/30/2025 0:00,12/30/2025 0:00,Delivered
O1418,C364,11/22/2025 0:00,Pune,FastEx,11/25/2025 0:00,11/25/2025 0:00,Delivered
O1419,C379,10/23/2025 0:00,Mumbai,FastEx,10/27/2025 0:00,10/28/2025 0:00,Delivered
O1420,C21,12/8/2025 0:00,Indore,QuickShip,12/10/2025 0:00,12/12/2025 0:00,Delivered
O1421,C107,11/22/2025 0:00,Pune,FastEx,11/25/2025 0:00,11/27/2025 0:00,Delivered
O1422,C336,12/1/2025 0:00,Indore,FastEx,12/4/2025 0:00,12/6/2025 0:00,Delivered
O1423,C303,11/10/2025 0:00,Indore,FastEx,11/14/2025 0:00,11/16/2025 0:00,Delivered
O1424,C117,11/26/2025 0:00,Nagpur,ShipNow,11/30/2025 0:00,12/2/2025 0:00,Cancelled
O1425,C124,11/29/2025 0:00,Indore,ShipNow,12/3/2025 0:00,12/5/2025 0:00,Delivered
O1426,C399,11/23/2025 0:00,Mumbai,FastEx,11/27/2025 0:00,11/27/2025 0:00,Delivered
O1427,C281,12/9/2025 0:00,Nagpur,QuickShip,12/12/2025 0:00,12/15/2025 0:00,Delivered
O1428,C292,11/26/2025 0:00,Nagpur,QuickShip,11/28/2025 0:00,12/1/2025 0:00,Delivered
O1429,C203,10/10/2025 0:00,Nagpur,QuickShip,10/12/2025 0:00,10/13/2025 0:00,Delivered
O1430,C51,11/9/2025 0:00,Pune,QuickShip,11/11/2025 0:00,11/13/2025 0:00,Delivered
O1431,C271,10/7/2025 0:00,Pune,QuickShip,10/9/2025 0:00,10/11/2025 0:00,Delivered
O1432,C324,11/7/2025 0:00,Indore,FastEx,11/11/2025 0:00,11/11/2025 0:00,Cancelled
O1433,C277,12/24/2025 0:00,Nagpur,FastEx,12/27/2025 0:00,12/29/2025 0:00,Cancelled
O1434,C141,11/30/2025 0:00,Nagpur,QuickShip,12/3/2025 0:00,12/7/2025 0:00,RTO
O1435,C275,12/23/2025 0:00,Mumbai,ShipNow,12/26/2025 0:00,12/28/2025 0:00,Delivered
O1436,C290,10/3/2025 0:00,Indore,QuickShip,10/7/2025 0:00,10/10/2025 0:00,Delivered
O1437,C334,11/20/2025 0:00,Mumbai,ShipNow,11/23/2025 0:00,11/23/2025 0:00,Delivered
O1438,C381,12/25/2025 0:00,Indore,ShipNow,12/29/2025 0:00,1/1/2026 0:00,Delivered
O1439,C373,11/16/2025 0:00,Indore,FastEx,11/19/2025 0:00,11/20/2025 0:00,Delivered
O1440,C52,12/7/2025 0:00,Pune,QuickShip,12/9/2025 0:00,12/11/2025 0:00,Delivered
O1441,C27,12/15/2025 0:00,Pune,QuickShip,12/19/2025 0:00,12/23/2025 0:00,RTO
O1442,C157,11/7/2025 0:00,Mumbai,ShipNow,11/10/2025 0:00,11/12/2025 0:00,Delivered
O1443,C239,11/5/2025 0:00,Indore,ShipNow,11/7/2025 0:00,11/9/2025 0:00,Delivered
O1444,C156,11/10/2025 0:00,Nagpur,QuickShip,11/12/2025 0:00,11/15/2025 0:00,Delivered
O1445,C291,12/8/2025 0:00,Pune,FastEx,12/10/2025 0:00,12/10/2025 0:00,Delivered
O1446,C136,10/13/2025 0:00,Nagpur,ShipNow,10/17/2025 0:00,10/18/2025 0:00,Delivered
O1447,C144,12/26/2025 0:00,Mumbai,FastEx,12/30/2025 0:00,12/30/2025 0:00,Delivered
O1448,C106,11/27/2025 0:00,Pune,ShipNow,11/30/2025 0:00,12/2/2025 0:00,Delivered
O1449,C158,11/19/2025 0:00,Pune,ShipNow,11/21/2025 0:00,11/23/2025 0:00,Delivered
O1450,C146,10/30/2025 0:00,Indore,FastEx,11/2/2025 0:00,11/5/2025 0:00,Delivered
O1451,C2,12/1/2025 0:00,Mumbai,QuickShip,12/4/2025 0:00,12/7/2025 0:00,Delivered
O1452,C77,10/25/2025 0:00,Indore,QuickShip,10/27/2025 0:00,10/31/2025 0:00,RTO
O1453,C132,10/27/2025 0:00,Pune,QuickShip,10/30/2025 0:00,11/1/2025 0:00,Delivered
O1454,C90,11/20/2025 0:00,Mumbai,FastEx,11/24/2025 0:00,11/26/2025 0:00,Delivered
O1455,C345,12/17/2025 0:00,Pune,ShipNow,12/20/2025 0:00,12/20/2025 0:00,Delivered
O1456,C350,11/26/2025 0:00,Mumbai,ShipNow,11/28/2025 0:00,11/30/2025 0:00,Delivered
O1457,C263,11/16/2025 0:00,Pune,ShipNow,11/20/2025 0:00,11/20/2025 0:00,Delivered
O1458,C351,11/8/2025 0:00,Nagpur,FastEx,11/12/2025 0:00,11/14/2025 0:00,Delivered
O1459,C108,10/16/2025 0:00,Nagpur,ShipNow,10/19/2025 0:00,10/22/2025 0:00,Delivered
O1460,C74,10/22/2025 0:00,Indore,QuickShip,10/25/2025 0:00,10/28/2025 0:00,Delivered
O1461,C39,12/24/2025 0:00,Nagpur,FastEx,12/28/2025 0:00,12/29/2025 0:00,Delivered
O1462,C397,11/23/2025 0:00,Pune,FastEx,11/26/2025 0:00,11/26/2025 0:00,Delivered
O1463,C159,10/21/2025 0:00,Pune,FastEx,10/23/2025 0:00,10/23/2025 0:00,Delivered
O1464,C71,12/11/2025 0:00,Nagpur,ShipNow,12/14/2025 0:00,12/16/2025 0:00,Delivered
O1465,C312,10/16/2025 0:00,Indore,QuickShip,10/19/2025 0:00,10/21/2025 0:00,Delivered
O1466,C241,11/28/2025 0:00,Nagpur,QuickShip,12/2/2025 0:00,12/6/2025 0:00,RTO
O1467,C298,10/31/2025 0:00,Mumbai,FastEx,11/3/2025 0:00,11/5/2025 0:00,Delivered
O1468,C36,11/11/2025 0:00,Mumbai,QuickShip,11/14/2025 0:00,11/16/2025 0:00,Delivered
O1469,C84,12/13/2025 0:00,Mumbai,FastEx,12/16/2025 0:00,12/16/2025 0:00,Delivered
O1470,C374,11/1/2025 0:00,Nagpur,FastEx,11/3/2025 0:00,11/6/2025 0:00,Delivered
O1471,C263,11/28/2025 0:00,Nagpur,QuickShip,12/1/2025 0:00,12/4/2025 0:00,Delivered
O1472,C310,11/3/2025 0:00,Nagpur,FastEx,11/5/2025 0:00,11/7/2025 0:00,Cancelled
O1473,C385,10/9/2025 0:00,Mumbai,ShipNow,10/11/2025 0:00,10/12/2025 0:00,Delivered
O1474,C172,12/20/2025 0:00,Indore,FastEx,12/22/2025 0:00,12/23/2025 0:00,Delivered
O1475,C376,10/11/2025 0:00,Pune,QuickShip,10/13/2025 0:00,10/14/2025 0:00,Delivered
O1476,C173,10/10/2025 0:00,Nagpur,QuickShip,10/14/2025 0:00,10/17/2025 0:00,Delivered
O1477,C362,12/25/2025 0:00,Indore,QuickShip,12/27/2025 0:00,1/1/2026 0:00,RTO
O1478,C47,10/17/2025 0:00,Pune,FastEx,10/20/2025 0:00,10/22/2025 0:00,Delivered
O1479,C379,12/7/2025 0:00,Pune,FastEx,12/9/2025 0:00,12/9/2025 0:00,Cancelled
O1480,C141,11/17/2025 0:00,Pune,ShipNow,11/20/2025 0:00,11/20/2025 0:00,Delivered
O1481,C375,11/21/2025 0:00,Indore,FastEx,11/23/2025 0:00,11/25/2025 0:00,Delivered
O1482,C118,10/25/2025 0:00,Indore,ShipNow,10/29/2025 0:00,10/30/2025 0:00,Delivered
O1483,C277,10/21/2025 0:00,Mumbai,ShipNow,10/23/2025 0:00,10/25/2025 0:00,Delivered
O1484,C214,12/4/2025 0:00,Indore,FastEx,12/6/2025 0:00,12/8/2025 0:00,Delivered
O1485,C220,12/2/2025 0:00,Indore,FastEx,12/6/2025 0:00,12/7/2025 0:00,Delivered
O1486,C393,12/28/2025 0:00,Indore,QuickShip,12/30/2025 0:00,1/1/2026 0:00,Cancelled
O1487,C26,11/20/2025 0:00,Pune,ShipNow,11/23/2025 0:00,11/23/2025 0:00,Delivered
O1488,C9,11/5/2025 0:00,Nagpur,ShipNow,11/7/2025 0:00,11/8/2025 0:00,Cancelled
O1489,C271,12/20/2025 0:00,Mumbai,QuickShip,12/22/2025 0:00,12/25/2025 0:00,Delivered
O1490,C10,12/27/2025 0:00,Nagpur,ShipNow,12/29/2025 0:00,12/31/2025 0:00,Delivered
O1491,C378,12/5/2025 0:00,Nagpur,FastEx,12/9/2025 0:00,12/10/2025 0:00,Delivered
O1492,C121,10/15/2025 0:00,Indore,ShipNow,10/17/2025 0:00,10/19/2025 0:00,Delivered
O1493,C125,11/8/2025 0:00,Mumbai,ShipNow,11/10/2025 0:00,11/11/2025 0:00,Cancelled
O1494,C170,12/9/2025 0:00,Nagpur,FastEx,12/12/2025 0:00,12/14/2025 0:00,Delivered
O1495,C72,10/1/2025 0:00,Nagpur,FastEx,10/3/2025 0:00,10/5/2025 0:00,Delivered
O1496,C152,10/23/2025 0:00,Mumbai,FastEx,10/25/2025 0:00,10/25/2025 0:00,Cancelled
O1497,C208,11/8/2025 0:00,Indore,FastEx,11/10/2025 0:00,11/13/2025 0:00,Delivered
O1498,C49,11/26/2025 0:00,Nagpur,ShipNow,11/28/2025 0:00,11/30/2025 0:00,Delivered
O1499,C154,12/20/2025 0:00,Pune,FastEx,12/23/2025 0:00,12/23/2025 0:00,Delivered
O1500,C347,11/3/2025 0:00,Nagpur,FastEx,11/6/2025 0:00,11/7/2025 0:00,Delivered
O1501,C293,11/10/2025 0:00,Pune,FastEx,11/14/2025 0:00,11/14/2025 0:00,Delivered
O1502,C68,12/12/2025 0:00,Indore,ShipNow,12/14/2025 0:00,12/17/2025 0:00,Delivered
O1503,C50,10/13/2025 0:00,Nagpur,QuickShip,10/17/2025 0:00,10/19/2025 0:00,Delivered
O1504,C152,12/9/2025 0:00,Mumbai,QuickShip,12/13/2025 0:00,12/17/2025 0:00,RTO
O1505,C19,10/6/2025 0:00,Mumbai,FastEx,10/8/2025 0:00,10/10/2025 0:00,Delivered
O1506,C100,12/23/2025 0:00,Nagpur,ShipNow,12/26/2025 0:00,12/28/2025 0:00,Delivered
O1507,C60,11/21/2025 0:00,Indore,ShipNow,11/24/2025 0:00,11/26/2025 0:00,Delivered
O1508,C167,10/3/2025 0:00,Indore,FastEx,10/5/2025 0:00,10/6/2025 0:00,Delivered
O1509,C202,12/20/2025 0:00,Mumbai,FastEx,12/22/2025 0:00,12/22/2025 0:00,Cancelled
O1510,C345,12/2/2025 0:00,Nagpur,FastEx,12/5/2025 0:00,12/6/2025 0:00,Delivered
O1511,C146,11/18/2025 0:00,Indore,FastEx,11/20/2025 0:00,11/23/2025 0:00,Delivered
O1512,C164,12/15/2025 0:00,Mumbai,QuickShip,12/17/2025 0:00,12/21/2025 0:00,RTO
O1513,C242,11/16/2025 0:00,Pune,ShipNow,11/18/2025 0:00,11/19/2025 0:00,Cancelled
O1514,C69,11/24/2025 0:00,Nagpur,QuickShip,11/27/2025 0:00,12/1/2025 0:00,RTO
O1515,C175,12/3/2025 0:00,Pune,ShipNow,12/7/2025 0:00,12/8/2025 0:00,Cancelled
O1516,C49,12/4/2025 0:00,Pune,QuickShip,12/8/2025 0:00,12/11/2025 0:00,Delivered
O1517,C108,12/20/2025 0:00,Indore,QuickShip,12/22/2025 0:00,12/24/2025 0:00,Delivered
O1518,C226,12/6/2025 0:00,Indore,QuickShip,12/9/2025 0:00,12/12/2025 0:00,Delivered
O1519,C161,12/29/2025 0:00,Indore,FastEx,12/31/2025 0:00,1/1/2026 0:00,Delivered
O1520,C119,10/15/2025 0:00,Nagpur,FastEx,10/18/2025 0:00,10/19/2025 0:00,Delivered
O1521,C149,11/1/2025 0:00,Pune,QuickShip,11/3/2025 0:00,11/6/2025 0:00,Delivered
O1522,C150,12/7/2025 0:00,Nagpur,FastEx,12/10/2025 0:00,12/13/2025 0:00,Delivered
